video_id,publish_time,views
qDAxDcjgn-8,2017-11-14T23:06:27.000Z,225337
0ANDjPQPS_Q,2017-11-15T15:17:28.000Z,17901
p2EY93WfBQk,2017-11-14T21:03:47.000Z,290124
4ftGS_6i7mM,2017-11-15T16:33:51.000Z,15232
9kF9xY74h-E,2017-11-14T21:00:47.000Z,1291560
vZzIS17HexE,2017-11-15T03:11:17.000Z,28895
Y9nDagqKL7Q,2017-11-13T20:47:49.000Z,520049
upEIZAihcwo,2017-11-15T17:29:26.000Z,10838
KJ12FVmumeA,2017-11-14T16:28:34.000Z,281868
2kyS6SvSYSE,2017-11-13T17:13:01.000Z,2325233
815lSYphlbw,2017-11-14T16:00:01.000Z,196434
DbJ2s_g1oDc,2017-11-13T20:00:01.000Z,936075
Jidk0O6uu-0,2017-11-15T07:25:03.000Z,52607
E_86MEdNsAI,2017-11-14T19:48:51.000Z,91701
64IIfxDrhJY,2017-11-15T13:32:00.000Z,17129
1ZAPwfrtAFY,2017-11-13T07:30:00.000Z,5086221
gHZ1Qz0KiKM,2017-11-13T19:07:23.000Z,860406
k-w8GxCpsCU,2017-11-09T02:36:09.000Z,2394
Cr9oGxr0Qa0,2017-11-14T14:00:02.000Z,153583
l4bAoNAx2uo,2017-11-13T17:11:30.000Z,587752
yxFdue1dCtE,2017-11-15T01:10:19.000Z,128892
aAm6AHr14zY,2017-11-14T04:42:58.000Z,98396
ryqZUqgjvW8,2017-11-15T07:51:20.000Z,90641
I-5CODzeGEE,2017-11-14T08:00:42.000Z,62185
FEjZiCPuvqQ,2017-11-14T15:00:41.000Z,30576
ENr6CXm1YxU,2017-11-15T08:00:01.000Z,33887
3x0usYgljOk,2017-11-15T05:14:50.000Z,12494
YVfyYrEmzgM,2017-11-13T16:00:07.000Z,338317
jGiqc3HSxEg,2017-11-13T15:30:01.000Z,232532
R9c-_neaxeU,2017-11-14T16:29:00.000Z,100472
5E4ZBSInqUU,2017-11-13T17:00:00.000Z,2814427
VonJ4ASDO40,2017-11-13T18:49:30.000Z,414929
puqaWrEC7tY,2017-11-13T11:00:04.000Z,827546
vU14JY3x81A,2017-11-13T14:00:03.000Z,440163
lZ68j2J_GOM,2017-11-13T14:44:24.000Z,141129
iyrefjMs64k,2017-11-14T16:45:24.000Z,34221
5qpjK5DgCt4,2017-11-12T19:05:24.000Z,4576001
zZ9FciUx6gs,2017-11-13T15:31:44.000Z,282854
SGVbdo2CkgI,2017-11-14T13:00:16.000Z,30341
zxUwbflE1SY,2017-11-13T13:00:10.000Z,207712
NfLVVJOuY5M,2017-11-14T16:00:04.000Z,135459
GKUE2U2qlzY,2017-11-14T03:47:01.000Z,214305
N0tmF4j4K6g,2017-11-15T10:00:02.000Z,31910
PaJCFHXcWmM,2017-11-13T17:00:04.000Z,265822
Hq89wYzOjfs,2017-11-14T17:37:20.000Z,11769
d380meD0W0M,2017-11-12T18:01:41.000Z,2584165
MltuW2kcREI,2017-11-14T20:28:53.000Z,175760
VifQlJit6A0,2017-11-13T03:00:00.000Z,220189
KhdecX0qjNA,2017-11-13T20:11:43.000Z,157522
e_7zHm7GsYc,2017-11-13T15:01:18.000Z,84091
i-LCORFB860,2017-11-13T09:21:27.000Z,1037561
ogYum4kWXgk,2017-11-13T13:00:06.000Z,174568
EJu_wPGFTw0,2017-11-14T15:20:12.000Z,10457
symdi5KSJts,2017-11-14T13:00:16.000Z,212992
7oRdswHqaf8,2017-11-14T14:01:36.000Z,31076
nc99ccSXST0,2017-11-12T21:50:37.000Z,1154280
F388-6yDDpc,2017-11-13T00:51:15.000Z,984836
U0hAC8O7RoI,2017-11-13T01:43:12.000Z,549044
kWIzjMWmuYk,2017-11-14T17:27:46.000Z,46545
oTObwUiXdYY,2017-11-13T15:44:35.000Z,32347
_-aDHxoblr4,2017-11-13T16:00:03.000Z,319797
kqmhCaF5_44,2017-11-14T16:10:38.000Z,62620
eNSN6qet1kE,2017-11-13T15:30:17.000Z,372775
39idVpFF7NQ,2017-11-12T05:37:17.000Z,2567518
kIUHDwn51y8,2017-11-13T15:00:05.000Z,120697
TaTleo4cOs8,2017-11-12T18:30:01.000Z,289923
5hEJsoDP2q4,2017-11-14T17:00:12.000Z,209442
zNqCVTs38nU,2017-11-13T02:15:30.000Z,44320
GgVmn66oK_A,2017-11-12T14:00:00.000Z,727427
qC0I5PEhkJo,2010-01-14T15:56:31.000Z,99999
iIxy3JN3-jc,2017-11-13T15:42:28.000Z,85742
MNiweoKXwfg,2017-11-13T17:00:26.000Z,20529
JBZTZZAcFTw,2017-11-12T16:00:01.000Z,237111
lBHPVE3AI6Y,2017-11-13T15:03:21.000Z,104295
eAyxMv4IBH8,2017-11-12T00:01:11.000Z,409445
ZAQs-ctOqXQ,2017-11-12T17:00:05.000Z,365006
fcVjitaM3LY,2017-11-13T12:13:36.000Z,174023
SFdO-19Xdho,2017-11-14T16:23:31.000Z,37575
qeWvgZLz9yU,2017-11-13T16:00:03.000Z,248499
6VhU_T463sU,2017-11-12T15:00:01.000Z,327935
qK8AcryiniI,2017-11-13T09:09:53.000Z,59466
p2hJxyF7mok,2017-11-12T05:55:42.000Z,403564
wwZ-T_WQ03A,2017-11-12T16:46:33.000Z,264129
9XSULcLI6Hg,2017-11-12T15:24:29.000Z,36859
NZFhMSgbKKM,2017-11-13T15:11:00.000Z,22101
hz7ukDjuq4w,2017-11-12T23:41:37.000Z,133296
dRpNZV18N_g,2017-11-12T14:00:04.000Z,297046
MKLlDnUqho4,2017-11-14T16:30:00.000Z,28147
vWYyZMH_QjA,2017-11-13T17:26:03.000Z,46308
Lz7dya576HY,2017-11-13T15:00:03.000Z,33513
CBVGjS_EJok,2017-11-06T17:52:50.000Z,102878
ijJPFowBsBc,2017-11-12T17:00:02.000Z,136066
pjuPpVLXDQg,2017-11-13T00:46:11.000Z,100120
JwboxqDylgg,2017-11-13T05:53:49.000Z,42472
dQvIbulWCM4,2017-11-12T23:41:48.000Z,863232
n1WpP7iowLc,2017-11-10T17:00:03.000Z,22702386
VJlSq6h0LNg,2017-11-13T18:41:18.000Z,6904
KLZl_sxSN_g,2017-11-08T19:23:52.000Z,1338
n30k5CwLhS4,2011-05-29T17:03:12.000Z,58604
0mlNzVSJrT0,2017-04-21T06:47:32.000Z,121979
bqgVB6Vl-lI,2017-11-11T17:00:03.000Z,215222
BWPrk9PUwQE,2017-11-12T00:45:54.000Z,1826373
QKwgif8OW1w,2017-10-21T15:12:53.000Z,1118
PABlVzeldaM,2017-11-12T13:13:33.000Z,251684
qooQd8AA7_M,2017-11-12T05:01:00.000Z,6355501
0tO_l_Ed5Rs,2017-11-11T16:00:01.000Z,381688
1WDj0DddCcM,2017-11-13T16:14:00.000Z,6743
#NAME?,2017-11-13T20:41:45.000Z,687
w0XYVssCKjw,2017-11-11T20:00:02.000Z,190543
0PpNlNJ6Nng,2017-11-11T19:03:43.000Z,2083918
STI2fI7sKMo,2017-11-11T15:00:03.000Z,350422
sH0Agabp3Rs,2017-11-13T19:30:03.000Z,8088
ZhSk8mPSWCg,2017-11-13T20:51:31.000Z,3839
DM-ni_LSOFE,2017-11-10T23:05:25.000Z,2328148
c-3JxzN2u34,2017-11-12T15:05:55.000Z,10309
9t9u_yPEidY,2017-11-10T15:00:00.000Z,15432746
9KIP-Ncp2jU,2017-11-11T01:03:01.000Z,92327
eijd-yjXY9E,2017-11-13T15:00:03.000Z,9036
KODzih-pYlU,2017-11-11T18:08:04.000Z,216234
fGTfbMioezc,2017-10-25T23:47:00.000Z,5119
ujyTQNNjjDU,2017-11-10T05:00:01.000Z,4435991
8tbQHHso0oY,2017-11-10T19:53:11.000Z,1249702
4v0nOAzcG2A,2017-11-11T15:38:32.000Z,300601
6340tX9M_eM,2017-11-10T19:00:00.000Z,616371
8mhTWqWlQzU,2017-11-11T01:19:33.000Z,3031863
L_5_slz4ke4,2017-11-12T20:26:46.000Z,10542
t4YAyT4ihIQ,2017-11-10T18:30:01.000Z,3790933
i4YQRLQVixM,2017-11-10T07:28:14.000Z,1167646
1cgK-BIrXes,2017-11-10T15:07:13.000Z,849499
ObIQ0s02UHg,2017-11-10T14:40:48.000Z,2398093
Jw1Y-zhQURU,2017-11-10T07:38:29.000Z,7727696
lY_0mkYDZDU,2017-11-10T17:00:05.000Z,383308
9Th4qTv-4jE,2017-11-13T08:38:48.000Z,5366
k8NxqyGcZA4,2017-11-10T12:59:55.000Z,272466
_Iz83-Cmt6A,2017-11-09T22:23:51.000Z,58135
2Vv-BfVoq4g,2017-11-09T11:04:14.000Z,43449654
gLswXiRLdkA,2017-11-11T02:42:23.000Z,525210
MyEqfBkzESU,2017-11-10T20:40:44.000Z,390261
OKoL852K9uA,2017-11-11T05:23:36.000Z,122772
#NAME?,2017-11-12T00:18:43.000Z,46260
pa_oUisZZy0,2017-11-11T00:30:16.000Z,243412
G8gJ4RTBxcg,2017-11-09T15:20:54.000Z,465893
UFYCTJlayS4,2017-11-11T03:56:10.000Z,59168
cccyOn99s4Y,2017-11-10T23:00:01.000Z,82713
arJ5h2TY3I4,2017-11-10T17:00:51.000Z,1233722
-2RVw2_QyxQ,2017-11-12T02:39:01.000Z,71089
uTH--XRCGxM,2017-11-10T17:01:04.000Z,127404
xfmipNU4Odc,2017-11-10T18:02:04.000Z,339256
e4FApt6z55c,2017-11-10T15:43:00.000Z,226659
RkHuWjiR-LM,2017-11-10T18:03:54.000Z,241314
gEHCXl4J9Qo,2017-11-10T02:32:15.000Z,2624056
2XK4omx9uMU,2017-11-10T14:40:32.000Z,1354030
abGCYPCk294,2017-11-11T17:55:27.000Z,45236
AJYb0Yom5UQ,2017-10-17T20:01:44.000Z,172587
fNtLIcyjsnI,2017-11-09T17:11:32.000Z,2122489
b4vTZx_AtHk,2017-11-09T18:36:48.000Z,2291077
YlvCVbfS9M0,2017-11-11T15:11:18.000Z,935744
DIU3xPdhCBI,2017-11-09T22:26:10.000Z,1262652
Fyyua5JzD9w,2017-11-10T17:57:59.000Z,49915
QFfEtKvXMAs,2017-11-10T17:00:05.000Z,505794
jp9hK-jY6yY,2017-11-09T22:21:13.000Z,3680540
fRj34o4hN4I,2017-11-16T21:12:25.000Z,1603415
coOKvrsmQiI,2017-11-16T21:15:08.000Z,2585193
p8XP7A7kvzM,2017-11-16T06:44:16.000Z,4722974
8-Cjsnq8kVU,2017-11-15T14:01:03.000Z,6659676
pOEzjT-SED0,2017-11-16T15:00:07.000Z,804363
p9wE8dyzEJE,2017-11-16T14:00:21.000Z,2336528
duRDizP0gHQ,2017-11-16T16:00:05.000Z,501670
0O2IAz1E9Ts,2017-11-16T17:00:54.000Z,334497
TyHvyGVs42U,2017-11-17T05:00:01.000Z,499946
16W7c0mb-rE,2017-11-16T15:01:58.000Z,1164713
nRafaCcfrcI,2017-11-16T13:00:50.000Z,2935330
t1shnJT8NCY,2017-11-16T07:00:04.000Z,397983
ixxR3ZoqnF0,2017-11-16T15:00:05.000Z,3483755
lJFqvRwOiis,2017-11-16T12:55:39.000Z,505886
9PhM-zCmTFs,2017-11-16T15:03:23.000Z,178977
vKbyfdJXoDg,2017-11-16T08:35:00.000Z,406769
Lxet1zLBTM8,2017-11-16T17:36:14.000Z,1117997
TWpt-ze_cYU,2017-11-15T20:00:02.000Z,1117510
hpapqEeb36k,2017-11-15T14:52:38.000Z,677167
EEIP1YpFXrE,2017-11-15T20:00:00.000Z,463992
Nz0qoOgyWSQ,2017-11-15T21:24:22.000Z,228846
l3xmc0pzzJI,2017-11-15T23:46:57.000Z,1276326
eDelIZDzmwQ,2017-11-16T14:00:04.000Z,340348
t1Liix4gi7k,2017-11-16T05:13:33.000Z,1035804
DhwwTxTh5To,2017-11-16T14:01:40.000Z,270859
mZpGOQ7tBKE,2017-11-16T13:00:03.000Z,218153
CziCidR4KcY,2017-11-16T11:01:00.000Z,177348
FHl0nIdbiLA,2017-11-15T18:30:00.000Z,655161
cmoknv58jjE,2017-11-14T21:00:02.000Z,2128788
MMGrzOu1amQ,2017-11-15T23:08:18.000Z,1693011
8KT1UCsOE74,2017-11-15T09:43:32.000Z,816696
cxMvzK2OQTw,2017-11-14T16:43:11.000Z,1223069
U5sCjnezw4o,2017-11-17T04:20:40.000Z,5938
0gwkMY-mzUQ,2017-11-15T20:11:41.000Z,531746
mjBIsBPG1N8,2017-11-16T15:23:10.000Z,76491
oMupq6zB1Tc,2017-11-15T08:30:01.000Z,769769
dUMH6DVYskc,2017-11-14T12:02:49.000Z,1828753
jG1JY0rt2Os,2017-11-15T05:00:02.000Z,1884763
RrhSJzM8NLE,2017-11-15T13:10:12.000Z,284037
YvfYK0EEhK4,2017-11-14T15:32:51.000Z,1333817
Y2-JjnW3w2g,2017-11-16T16:47:12.000Z,39504
PHWAZNkqwN4,2017-11-16T10:07:18.000Z,81947
UuCq8mtK8J4,2017-11-16T05:00:01.000Z,673010
Mn-3c6of8t8,2017-11-15T13:29:28.000Z,88644
UwdLlnPaRAU,2017-11-15T17:00:36.000Z,420033
5UL5wZJPLEg,2017-11-16T03:00:01.000Z,326709
k1cA-Wh3Tc0,2017-11-15T00:00:03.000Z,736829
bAkEd8r7Nnw,2017-11-14T18:31:20.000Z,3300683
xL_qpDkF5A8,2017-11-15T01:25:18.000Z,363095
9pbCuFxRuqs,2017-11-16T02:34:28.000Z,516456
ItYOdWRo0JY,2017-11-14T00:45:15.000Z,3495474
5530I_pYjbo,2017-11-14T12:06:56.000Z,2167114
hXcoq5XDwyA,2017-11-15T22:02:34.000Z,55460
ve3oQBjcAGI,2017-11-14T17:00:07.000Z,1716572
C4YNcqNF4hg,2017-11-15T12:00:01.000Z,328417
TN5jzDgORqQ,2017-11-15T15:00:05.000Z,325333
i9EyFghIt5o,2017-11-15T22:00:01.000Z,116732
4SANXNco_y4,2017-11-15T17:05:36.000Z,82048
PGWBA_OzCE4,2017-11-15T18:19:50.000Z,59190
uN9zBcweN4M,2017-11-16T03:16:52.000Z,113926
Mmkf4zYlW4E,2017-11-16T00:31:44.000Z,82415
9SK1I0V6U5c,2017-11-14T18:01:03.000Z,1843479
L9eFkmjIIWA,2017-11-15T16:01:39.000Z,76475
mcqWcLDUeag,2017-11-15T10:17:25.000Z,100908
#NAME?,2017-11-15T16:00:00.000Z,30569
YjBB89qsupM,2017-11-15T18:27:28.000Z,360001
eQVhAN7-IAw,2017-11-15T03:43:47.000Z,615712
UC34HrZhfPM,2017-11-16T06:38:42.000Z,23429
4ftGS_6i7mM,2017-11-15T16:33:51.000Z,26922
IKuKZIISPE0,2017-11-15T17:00:16.000Z,69199
CtBca6H6Teg,2017-11-14T18:00:01.000Z,1351046
pcWKpGzhgq4,2017-11-14T12:13:35.000Z,647820
svZScJMh4Pg,2017-11-16T17:02:13.000Z,276231
KOUxLhYVgGw,2017-11-16T20:17:25.000Z,6582
g0K5QoEj7FQ,2017-11-14T22:34:14.000Z,52292
qDAxDcjgn-8,2017-11-14T23:06:27.000Z,253763
9WT7NU3Rwr0,2017-11-16T06:26:28.000Z,12831
vZzIS17HexE,2017-11-15T03:11:17.000Z,38818
upEIZAihcwo,2017-11-15T17:29:26.000Z,19800
p2EY93WfBQk,2017-11-14T21:03:47.000Z,322642
9kF9xY74h-E,2017-11-14T21:00:47.000Z,1383687
Qj7DVNDb7To,2017-11-15T22:18:21.000Z,77486
L3br0klRqF4,2017-11-14T21:51:20.000Z,157973
Jidk0O6uu-0,2017-11-15T07:25:03.000Z,65197
Y9nDagqKL7Q,2017-11-13T20:47:49.000Z,575434
0ANDjPQPS_Q,2017-11-15T15:17:28.000Z,24416
6j-s9E3dRQ0,2017-11-14T23:15:24.000Z,378984
E_86MEdNsAI,2017-11-14T19:48:51.000Z,101742
ENr6CXm1YxU,2017-11-15T08:00:01.000Z,54697
2kyS6SvSYSE,2017-11-13T17:13:01.000Z,2400741
DbJ2s_g1oDc,2017-11-13T20:00:01.000Z,962308
dnA3Cd5xG5A,2017-11-15T16:00:03.000Z,22383
gHZ1Qz0KiKM,2017-11-13T19:07:23.000Z,914680
1ZAPwfrtAFY,2017-11-13T07:30:00.000Z,5392036
LduRwIc7eBA,2017-11-15T18:59:30.000Z,28169
Cr9oGxr0Qa0,2017-11-14T14:00:02.000Z,162006
l4bAoNAx2uo,2017-11-13T17:11:30.000Z,650799
VSVXhc5LlII,2017-11-14T18:00:02.000Z,298744
rRsstfoKQeo,2017-11-14T16:51:02.000Z,12858
FEjZiCPuvqQ,2017-11-14T15:00:41.000Z,34968
yxFdue1dCtE,2017-11-15T01:10:19.000Z,137518
I-5CODzeGEE,2017-11-14T08:00:42.000Z,66349
YVfyYrEmzgM,2017-11-13T16:00:07.000Z,356406
5E4ZBSInqUU,2017-11-13T17:00:00.000Z,3228511
R9c-_neaxeU,2017-11-14T16:29:00.000Z,113820
jGiqc3HSxEg,2017-11-13T15:30:01.000Z,244538
yZGSIpcAfEo,2017-11-14T04:26:46.000Z,80687
VonJ4ASDO40,2017-11-13T18:49:30.000Z,492640
NfLVVJOuY5M,2017-11-14T16:00:04.000Z,167484
puqaWrEC7tY,2017-11-13T11:00:04.000Z,863397
vU14JY3x81A,2017-11-13T14:00:03.000Z,467678
zZ9FciUx6gs,2017-11-13T15:31:44.000Z,340068
Hq89wYzOjfs,2017-11-14T17:37:20.000Z,16017
5qpjK5DgCt4,2017-11-12T19:05:24.000Z,4737269
iyrefjMs64k,2017-11-14T16:45:24.000Z,39122
zxUwbflE1SY,2017-11-13T13:00:10.000Z,214925
GKUE2U2qlzY,2017-11-14T03:47:01.000Z,240124
PaJCFHXcWmM,2017-11-13T17:00:04.000Z,310812
MKLlDnUqho4,2017-11-14T16:30:00.000Z,34262
lZ68j2J_GOM,2017-11-13T14:44:24.000Z,143522
MltuW2kcREI,2017-11-14T20:28:53.000Z,189155
VifQlJit6A0,2017-11-13T03:00:00.000Z,224207
d380meD0W0M,2017-11-12T18:01:41.000Z,2656622
N0tmF4j4K6g,2017-11-15T10:00:02.000Z,39490
U0hAC8O7RoI,2017-11-13T01:43:12.000Z,952966
nc99ccSXST0,2017-11-12T21:50:37.000Z,1194113
_-aDHxoblr4,2017-11-13T16:00:03.000Z,327639
F388-6yDDpc,2017-11-13T00:51:15.000Z,1014512
oTObwUiXdYY,2017-11-13T15:44:35.000Z,32977
eNSN6qet1kE,2017-11-13T15:30:17.000Z,396661
kIUHDwn51y8,2017-11-13T15:00:05.000Z,130950
e_7zHm7GsYc,2017-11-13T15:01:18.000Z,96267
iIxy3JN3-jc,2017-11-13T15:42:28.000Z,86671
TaTleo4cOs8,2017-11-12T18:30:01.000Z,296542
39idVpFF7NQ,2017-11-12T05:37:17.000Z,2630503
7oRdswHqaf8,2017-11-14T14:01:36.000Z,33738
eAyxMv4IBH8,2017-11-12T00:01:11.000Z,426359
kWIzjMWmuYk,2017-11-14T17:27:46.000Z,50473
GgVmn66oK_A,2017-11-12T14:00:00.000Z,759217
kqmhCaF5_44,2017-11-14T16:10:38.000Z,68613
EJu_wPGFTw0,2017-11-14T15:20:12.000Z,10899
fcVjitaM3LY,2017-11-13T12:13:36.000Z,181539
lBHPVE3AI6Y,2017-11-13T15:03:21.000Z,108991
ogYum4kWXgk,2017-11-13T13:00:06.000Z,186961
DVAMKnfrQBk,2017-11-13T17:37:55.000Z,83497
x-uBFJLY8Ow,2017-11-08T17:00:03.000Z,3591
zNqCVTs38nU,2017-11-13T02:15:30.000Z,47069
p2hJxyF7mok,2017-11-12T05:55:42.000Z,442407
ZAQs-ctOqXQ,2017-11-12T17:00:05.000Z,368795
wwZ-T_WQ03A,2017-11-12T16:46:33.000Z,277792
NZFhMSgbKKM,2017-11-13T15:11:00.000Z,22221
hz7ukDjuq4w,2017-11-12T23:41:37.000Z,142010
qeWvgZLz9yU,2017-11-13T16:00:03.000Z,256761
dRpNZV18N_g,2017-11-12T14:00:04.000Z,313133
qrPPj3e2M-M,2017-11-13T16:39:05.000Z,66800
vWYyZMH_QjA,2017-11-13T17:26:03.000Z,48179
6VhU_T463sU,2017-11-12T15:00:01.000Z,336398
QiIlcKiREUU,2017-11-12T23:30:00.000Z,42422
SFdO-19Xdho,2017-11-14T16:23:31.000Z,48864
Lz7dya576HY,2017-11-13T15:00:03.000Z,34460
qK8AcryiniI,2017-11-13T09:09:53.000Z,64932
CBVGjS_EJok,2017-11-06T17:52:50.000Z,106641
ijJPFowBsBc,2017-11-12T17:00:02.000Z,141308
JwboxqDylgg,2017-11-13T05:53:49.000Z,43426
dQvIbulWCM4,2017-11-12T23:41:48.000Z,900779
VJlSq6h0LNg,2017-11-13T18:41:18.000Z,6993
n1WpP7iowLc,2017-11-10T17:00:03.000Z,24578152
KLZl_sxSN_g,2017-11-08T19:23:52.000Z,1431
qooQd8AA7_M,2017-11-12T05:01:00.000Z,7095077
n30k5CwLhS4,2011-05-29T17:03:12.000Z,58689
0mlNzVSJrT0,2017-04-21T06:47:32.000Z,122634
PABlVzeldaM,2017-11-12T13:13:33.000Z,256760
sH0Agabp3Rs,2017-11-13T19:30:03.000Z,8993
1WDj0DddCcM,2017-11-13T16:14:00.000Z,6801
QKwgif8OW1w,2017-10-21T15:12:53.000Z,1204
bqgVB6Vl-lI,2017-11-11T17:00:03.000Z,227162
BWPrk9PUwQE,2017-11-12T00:45:54.000Z,1856410
#NAME?,2017-11-13T20:41:45.000Z,704
0tO_l_Ed5Rs,2017-11-11T16:00:01.000Z,393265
STI2fI7sKMo,2017-11-11T15:00:03.000Z,352770
ZhSk8mPSWCg,2017-11-13T20:51:31.000Z,3914
eijd-yjXY9E,2017-11-13T15:00:03.000Z,9747
c-3JxzN2u34,2017-11-12T15:05:55.000Z,10541
9t9u_yPEidY,2017-11-10T15:00:00.000Z,17679753
DM-ni_LSOFE,2017-11-10T23:05:25.000Z,2374251
ujyTQNNjjDU,2017-11-10T05:00:01.000Z,5159763
w0XYVssCKjw,2017-11-11T20:00:02.000Z,194930
fGTfbMioezc,2017-10-25T23:47:00.000Z,5318
KODzih-pYlU,2017-11-11T18:08:04.000Z,218186
8tbQHHso0oY,2017-11-10T19:53:11.000Z,1267977
6340tX9M_eM,2017-11-10T19:00:00.000Z,629166
Jw1Y-zhQURU,2017-11-10T07:38:29.000Z,8041928
t4YAyT4ihIQ,2017-11-10T18:30:01.000Z,3913682
L_5_slz4ke4,2017-11-12T20:26:46.000Z,11156
9xSx-5tmq44,2017-11-11T06:34:48.000Z,312769
ObIQ0s02UHg,2017-11-10T14:40:48.000Z,2954882
gEHCXl4J9Qo,2017-11-10T02:32:15.000Z,2720774
lY_0mkYDZDU,2017-11-10T17:00:05.000Z,403887
k8NxqyGcZA4,2017-11-10T12:59:55.000Z,277614
9Th4qTv-4jE,2017-11-13T08:38:48.000Z,6247
fRj34o4hN4I,2017-11-16T21:12:25.000Z,6451949
TyHvyGVs42U,2017-11-17T05:00:01.000Z,18558186
coOKvrsmQiI,2017-11-16T21:15:08.000Z,7797259
eOQpjvnm4ME,2017-11-17T08:35:01.000Z,1291361
w8vsuOXZBXc,2017-11-17T15:00:16.000Z,823285
pOEzjT-SED0,2017-11-16T15:00:07.000Z,1593121
5HOijUtExiM,2017-11-17T13:00:12.000Z,366048
asu37n6sEBY,2017-11-17T16:08:06.000Z,133092
p8XP7A7kvzM,2017-11-16T06:44:16.000Z,8072982
p9wE8dyzEJE,2017-11-16T14:00:21.000Z,3252728
ZpS-w6BxN-U,2017-11-17T10:00:03.000Z,178325
Qf1xyI_iKWA,2017-11-17T18:26:16.000Z,81759
6uJf2IT2Zh8,2017-11-17T09:00:03.000Z,4340962
i9GSF3ROa58,2017-11-17T05:00:23.000Z,646615
8-Cjsnq8kVU,2017-11-15T14:01:03.000Z,8291139
BQ_0QLL2gqI,2017-11-17T18:00:00.000Z,751525
duRDizP0gHQ,2017-11-16T16:00:05.000Z,803802
qS6LoRYUdhw,2017-11-16T17:38:54.000Z,803168
16W7c0mb-rE,2017-11-16T15:01:58.000Z,1654828
mNhxFzR25Rs,2017-11-17T14:00:05.000Z,185707
0O2IAz1E9Ts,2017-11-16T17:00:54.000Z,582019
nRafaCcfrcI,2017-11-16T13:00:50.000Z,4716036
djlaHJCXT4o,2016-06-20T06:44:53.000Z,33260
8-u5nd2GqNE,2017-11-16T15:30:00.000Z,544230
t1shnJT8NCY,2017-11-16T07:00:04.000Z,523234
88kkrRv1UgI,2017-11-17T16:37:31.000Z,187278
kz3MEd1Jr0Q,2017-11-17T15:01:54.000Z,248793
By6Mi7VlqcU,2017-11-17T18:26:49.000Z,26393
Lxet1zLBTM8,2017-11-16T17:36:14.000Z,1666003
dcipHnWcB0w,2017-11-16T18:03:56.000Z,438484
6GT7PrIIS5I,2017-11-17T12:30:00.000Z,123751
9PhM-zCmTFs,2017-11-16T15:03:23.000Z,336907
2r_nGjgqPE0,2017-11-16T17:07:45.000Z,364124
VNqrILFD5h0,2017-11-17T12:59:51.000Z,31816
Pubtjn5QIjg,2017-11-17T02:34:43.000Z,50702
ixxR3ZoqnF0,2017-11-16T15:00:05.000Z,5158539
gk05IMU2RrU,2017-11-17T18:35:11.000Z,89852
TWpt-ze_cYU,2017-11-15T20:00:02.000Z,1248432
Nz0qoOgyWSQ,2017-11-15T21:24:22.000Z,336404
S_5TyDFx6kc,2017-11-16T22:00:01.000Z,172877
pvg2cw5oshg,2017-11-17T05:00:02.000Z,57818
EEIP1YpFXrE,2017-11-15T20:00:00.000Z,686170
hpapqEeb36k,2017-11-15T14:52:38.000Z,759465
mHaJ8xsWD3s,2017-11-17T16:00:04.000Z,53502
cDDF4pPwEUU,2017-11-17T04:25:04.000Z,20772
FKA-Jy6nuE0,2017-11-17T08:00:01.000Z,18346
U5sCjnezw4o,2017-11-17T04:20:40.000Z,67433
mZpGOQ7tBKE,2017-11-16T13:00:03.000Z,291603
pQXwQVaQmGk,2017-11-17T10:00:03.000Z,21007
UuCq8mtK8J4,2017-11-16T05:00:01.000Z,1274705
CziCidR4KcY,2017-11-16T11:01:00.000Z,360308
KhxqJzr6FAE,2017-11-16T17:23:57.000Z,44284
PHWAZNkqwN4,2017-11-16T10:07:18.000Z,176380
tG4Fbj1B1bY,2017-11-17T00:39:19.000Z,47358
DhwwTxTh5To,2017-11-16T14:01:40.000Z,372468
TsYGNNPQ3ZU,2017-11-17T17:01:09.000Z,82266
GIn4CeZq7Nw,2017-11-17T15:00:03.000Z,9445
5UL5wZJPLEg,2017-11-16T03:00:01.000Z,379172
szs2GAYwMHo,2017-11-16T15:10:46.000Z,304954
l3xmc0pzzJI,2017-11-15T23:46:57.000Z,1448352
svZScJMh4Pg,2017-11-16T17:02:13.000Z,441164
AJkOHavUH_A,2017-11-16T16:37:47.000Z,46197
FHl0nIdbiLA,2017-11-15T18:30:00.000Z,756962
0gwkMY-mzUQ,2017-11-15T20:11:41.000Z,625607
MMGrzOu1amQ,2017-11-15T23:08:18.000Z,2003729
8KT1UCsOE74,2017-11-15T09:43:32.000Z,914063
cmoknv58jjE,2017-11-14T21:00:02.000Z,2242229
Y2-JjnW3w2g,2017-11-16T16:47:12.000Z,50899
RrhSJzM8NLE,2017-11-15T13:10:12.000Z,384420
mjBIsBPG1N8,2017-11-16T15:23:10.000Z,127535
9pbCuFxRuqs,2017-11-16T02:34:28.000Z,578964
Mn-3c6of8t8,2017-11-15T13:29:28.000Z,112967
jG1JY0rt2Os,2017-11-15T05:00:02.000Z,2312628
cxMvzK2OQTw,2017-11-14T16:43:11.000Z,1285629
kOCkne-Bku4,2017-11-17T05:01:14.000Z,178887
hXcoq5XDwyA,2017-11-15T22:02:34.000Z,63841
dUMH6DVYskc,2017-11-14T12:02:49.000Z,1985134
UwdLlnPaRAU,2017-11-15T17:00:36.000Z,525327
YvfYK0EEhK4,2017-11-14T15:32:51.000Z,1406451
